topology,k,R,N,filename,n_valid,n_errored,patch_presence_correct,patch_presence_acc_pct,acc_std_pct,acc_std_ci95_pct,mean_kJ_dynamic_std,mean_kJ_dynamic_std_ci95,n_std,mean_tokens_std,mean_completion_tokens_std,degraded_incomplete_run,acc_ci95_pct,mean_kJ_dynamic,mean_kJ_dynamic_ci95,total_kJ_dynamic,mean_kJ_gpu_total,mean_kJ_total_system,mean_kJ_inference,mean_kJ_coordination,mean_kJ_tool_exec,mean_wall_s,mean_wall_s_serial,mean_prompt_tokens,mean_completion_tokens,mean_tokens,mean_n_tool_calls,mean_n_llm_calls,mean_task_kv
decentralized,1,2,3,Qwen_Qwen3.5-9B_decentralized_k1.jsonl,50,0,11,22.0,22.0,11.598896499236469,38.16243524779273,9.003712765761948,50,81261.28,6560.16,False,11.598896499236469,38.16243524779273,9.003712765761948,1908.1217623896366,42.96243322000001,44.92560204220845,10.527871756244128,27.553207649901616,0.08135584164698295,135.5428908175975,193.22153381049634,74701.12,6560.16,81261.28,10.58,12.38,65462735.96
decentralized,2,2,3,Qwen_Qwen3.5-9B_decentralized_k2.jsonl,50,0,23,46.0,46.0,13.955128089702368,40.585713122931416,4.775668196865791,50,323606.74,5262,False,13.955128089702368,40.58571312293143,4.775668196865791,2029.2856561465715,45.30146607999999,47.4278614745085,21.621221302710364,18.719784605055466,0.24470721516558894,109.9235289874673,208.5441741167009,318344.74,5262.0,323606.74,29.94,23.1,76278529.26
decentralized,3,2,3,Qwen_Qwen3.5-9B_decentralized_k3.jsonl,50,0,23,46.0,46.0,13.955128089702368,52.2909360437363,8.114329618832501,50,452553.22,6603.86,False,13.955128089702368,52.29093604373631,8.114329618832501,2614.5468021868155,59.029255860000006,61.79772700791977,31.96711333420975,20.065542766740236,0.2582799427863252,144.96812132958323,271.6750814419985,445949.36,6603.86,452553.22,39.54,27.46,118221861.51
decentralized,5,2,3,Qwen_Qwen3.5-9B_decentralized_k5.jsonl,50,0,26,52.0,52.0,13.988795516412415,73.30615293205688,14.31443438652689,50,657305.12,8028.94,False,13.988795516412415,73.30615293205686,14.31443438652689,3665.3076466028433,81.75097693999997,85.55392240725911,48.15443442430383,24.751682227484043,0.40003628026899546,200.69161230675877,373.5268024688214,649276.18,8028.94,657305.12,50.08,33.5,177014630.93
decentralized,7,2,3,Qwen_Qwen3.5-9B_decentralized_k7.jsonl,50,0,22,44.0,44.0,13.89883448350976,87.61601061410374,18.00862338023244,50,910471.34,9472.78,False,13.89883448350976,87.61601061410373,18.00862338023244,4380.800530705186,98.88868453999997,103.51797114187877,65.4334610095395,21.731848673998147,0.45070093056609606,226.13771125961094,454.5594779478386,900998.56,9472.78,910471.34,68.14,41.92,217761810.61
decentralized,10,2,3,Qwen_Qwen3.5-9B_decentralized_k10.jsonl,50,0,24,48.0,48.0,13.988795516412415,105.33509253861116,22.127757041234293,50,1010908.72,11079.98,False,13.988795516412415,105.33509253861119,22.127757041234293,5266.754626930559,117.44735582000003,122.90379852142205,78.02938608049544,26.73236388453704,0.5733425735786961,270.67418955083934,535.9896767225116,999828.74,11079.98,1010908.72,77.58,44.54,283268783.37
decentralized,15,2,3,Qwen_Qwen3.5-9B_decentralized_k15.jsonl,50,0,24,48.0,48.0,13.988795516412415,123.59419142374396,27.13990208811593,50,1390238.44,12565.28,False,13.988795516412415,123.59419142374396,27.13990208811593,6179.709571187198,137.2487941,143.67680381976513,101.2981379709525,21.595058006939595,0.7009954458518532,341.43588128723206,631.1820020825044,1377673.16,12565.28,1390238.44,94.74,57.08,325247128.68
decentralized,20,2,3,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,50,0,25,50.0,50.0,14.000000000000002,133.64100023390878,29.515724138505018,50,1639099.84,12462.44,False,14.000000000000002,133.6410002339088,29.515724138505018,6682.05001169544,147.8662418,154.81070850507032,118.75264432511545,13.99819595671703,0.8901599520762931,329.97149856295437,681.3366470169649,1626637.4,12462.44,1639099.84,113.66,64.34,339969067.52
decentralized,30,2,3,Qwen_Qwen3.5-9B_decentralized_k30.jsonl,50,0,22,44.0,44.0,13.89883448350976,197.16369656874522,45.44109349283384,50,2625446.54,17798.82,False,13.89883448350976,197.16369656874528,45.44109349283384,9858.184828437265,222.07835125999995,232.45188757463322,184.0044467378524,11.973383384124686,1.1858664467681816,512.0400557402894,1019.1823340649903,2607647.72,17798.82,2625446.54,173.12,94.98,501352836.05
decentralized,50,2,3,Qwen_Qwen3.5-9B_decentralized_k50.jsonl,50,0,26,52.0,52.0,13.988795516412415,246.8375934839724,79.74016002155876,50,2724151.84,25196.88,False,13.988795516412415,246.83759348397243,79.74016002155876,12341.87967419862,277.69951935999995,290.5241231310904,235.91466203617279,9.716432889410243,1.206498558389353,766.9640609584749,1261.5889238419757,2698954.96,25196.88,2724151.84,159.62,98.5,769360129.56
independent,1,,3,Qwen_Qwen3.5-9B_independent_k1.jsonl,50,0,8,16.0,16.0,10.26496955670108,21.616892922144586,3.997714630735135,50,26663.72,3857.5,False,10.26496955670108,21.61689292214459,3.997714630735135,1080.8446461072294,24.196585759999998,25.858059636847997,1.5614805299882863,19.984044545638188,0.07136784651810649,91.31295480653644,108.71667684607208,22806.22,3857.5,26663.72,6.84,7.0,21300565.53
independent,2,,3,Qwen_Qwen3.5-9B_independent_k2.jsonl,50,0,15,30.0,30.0,12.83121194587635,18.851756076710387,3.162578118914403,50,62168.38,3071.38,False,12.83121194587635,18.851756076710387,3.162578118914403,942.5878038355194,21.264177419999996,22.922353732568677,5.3217253961470705,13.407565786964872,0.12246489359844574,72.32057688988745,97.327463077344,59097.0,3071.38,62168.38,13.0,9.86,22187658.19
independent,3,,3,Qwen_Qwen3.5-9B_independent_k3.jsonl,50,0,21,42.0,42.0,13.819638200763432,23.726606564458766,4.108582166756904,50,116306.94,3590.2,False,13.819638200763432,23.726606564458766,4.108582166756904,1186.3303282229383,26.62165482,28.707200863891813,7.658794843022345,15.905120922772792,0.16269079866362599,83.84617892701179,122.21747616339475,112716.74,3590.2,116306.94,19.44,12.54,40947194.82
independent,5,,3,Qwen_Qwen3.5-9B_independent_k5.jsonl,50,0,23,46.0,46.0,13.955128089702368,29.53987512805381,5.132084351181901,50,212061.02,4103.08,False,13.955128089702368,29.539875128053808,5.132084351181901,1476.9937564026905,33.35103472,36.0673072560372,14.478207806678535,14.845908198619675,0.21575912275559916,99.40581043675542,153.91433300357312,207957.94,4103.08,212061.02,27.78,17.0,61003358.88
independent,7,,3,Qwen_Qwen3.5-9B_independent_k7.jsonl,50,0,22,44.0,44.0,13.89883448350976,35.23001954406146,5.271255626222434,50,306842.94,4637.56,False,13.89883448350976,35.23001954406146,5.271255626222434,1761.500977203073,39.560121239999994,42.748851664545775,20.607469938186004,14.36300226384763,0.25954734202782537,108.4436970050633,182.87394707255066,302205.38,4637.56,306842.94,35.0,20.48,74344281.12
independent,10,,3,Qwen_Qwen3.5-9B_independent_k10.jsonl,50,0,25,50.0,50.0,14.000000000000002,50.76993951556552,8.812646039515723,50,484278.38,6009.2,False,14.000000000000002,50.76993951556554,8.812646039515723,2538.496975778277,57.29895533999999,61.8595995692384,35.89169823677191,14.513456320724377,0.3647849580692331,149.80731425773354,263.7890332398936,478269.18,6009.2,484278.38,49.92,25.94,116860732.64
independent,15,,3,Qwen_Qwen3.5-9B_independent_k15.jsonl,50,0,24,48.0,48.0,13.988795516412415,59.606851445700116,10.78881568549828,50,723204.26,6535.26,False,13.988795516412415,59.6068514457001,10.78881568549828,2980.342572285005,66.93690694000001,72.28115920414716,43.12465756556338,16.0689451212847,0.4132487588520346,166.32821416761726,309.90073493808507,716669.0,6535.26,723204.26,61.88,34.52,135468409.41
independent,20,,3,Qwen_Qwen3.5-9B_independent_k20.jsonl,50,0,23,46.0,46.0,13.955128089702368,68.53984984638214,13.06700320225529,50,848568.86,7335.74,False,13.955128089702368,68.53984984638213,13.06700320225529,3426.9924923191065,76.96541728,83.06256723311931,57.476993169664404,10.553850370778493,0.5090063059392459,185.80228637512772,356.18593118902294,841233.12,7335.74,848568.86,72.26,37.98,166740392.49
independent,30,,3,Qwen_Qwen3.5-9B_independent_k30.jsonl,50,0,26,52.0,52.0,13.988795516412415,91.92931796479145,16.344578992203054,50,1231107.2,8466.06,False,13.988795516412415,91.92931796479147,16.344578992203054,4596.465898239573,103.25943849999997,111.42487793658333,80.68534579016622,10.662960183688806,0.5810119909364535,254.03273110076785,478.15050029631703,1222641.14,8466.06,1231107.2,85.0,50.34,206009215.83
independent,50,,3,Qwen_Qwen3.5-9B_independent_k50.jsonl,50,0,25,50.0,50.0,14.000000000000002,132.33956489827116,32.69056603870191,50,1761469.64,12123.36,False,14.000000000000002,132.33956489827116,32.69056603870191,6616.978244913558,148.60034508000004,160.25682873438507,123.99484894503054,7.472567651824744,0.872148301415908,358.3270912747458,686.290342876166,1749346.28,12123.36,1761469.64,123.24,66.0,339780691.42
sas,1,,,Qwen_Qwen3.5-9B_sas_k1.jsonl,50,0,5,10.0,10.0,8.399999999999999,2.4867344259059228,1.4315397124340046,50,7309.42,433.96,False,8.399999999999999,2.4867344259059228,1.4315397124340046,124.33672129529614,2.9382757200000005,3.180023376824654,0.48505216801146034,1.9861985399123205,0.015483717982141711,13.683408791609109,13.683408791609109,6875.46,433.96,7309.42,2.22,2.0,4382786.12
sas,2,,,Qwen_Qwen3.5-9B_sas_k2.jsonl,50,0,9,18.0,18.0,10.757248718887185,2.678043520062725,0.36197303226406374,50,19875.9,345.36,False,10.757248718887185,2.678043520062725,0.36197303226406374,133.90217600313625,2.9682272199999993,3.271117975633984,1.4246736622588665,1.2126103092662364,0.04075954853762262,14.321972017548978,14.321972017548978,19530.54,345.36,19875.9,4.38,2.98,2798685.42
sas,3,,,Qwen_Qwen3.5-9B_sas_k3.jsonl,50,0,13,26.0,26.0,12.281758831698331,6.17835678995143,2.3637550095204363,50,37344.12,878.32,False,12.281758831698331,6.178356789951429,2.3637550095204363,308.91783949757144,7.289064519999999,7.88545303603021,2.257271468570801,3.8799060170231088,0.04117930435752183,33.703466925956306,33.703466925956306,36465.8,878.32,37344.12,6.4,3.86,18106289.66
sas,5,,,Qwen_Qwen3.5-9B_sas_k5.jsonl,50,0,17,34.0,34.0,13.26384559620625,10.422606420769666,3.8378747391765957,50,73459.42,1271.26,False,13.26384559620625,10.422606420769672,3.8378747391765957,521.1303210384835,11.497444940000003,12.432550206369381,4.487249610752606,5.8510423697801,0.08431444023695929,53.02878646265715,53.02878646265715,72188.16,1271.26,73459.42,9.62,5.52,29038890.33
sas,7,,,Qwen_Qwen3.5-9B_sas_k7.jsonl,50,0,16,32.0,32.0,13.061332244453475,12.310764810819165,3.6948394844821775,50,110639.36,1571.64,False,13.061332244453475,12.310764810819162,3.6948394844821775,615.5382405409581,14.52525198,15.715424575840613,6.866939188613517,5.362608091525547,0.08121753068010135,67.18874964483082,67.18874964483082,109067.72,1571.64,110639.36,12.82,6.82,38218919.14
sas,10,,,Qwen_Qwen3.5-9B_sas_k10.jsonl,50,0,18,36.0,36.0,13.44,17.087145956771025,4.351655805370636,50,154142,2133.5,False,13.44,17.087145956771028,4.351655805370636,854.3572978385514,18.850287020000003,20.378566294797658,9.772571589359954,7.173766955255303,0.14080741215576856,86.97921618688852,86.97921618688852,152008.5,2133.5,154142.0,16.12,8.6,53156024.19
sas,15,,,Qwen_Qwen3.5-9B_sas_k15.jsonl,50,0,18,36.0,36.0,13.44,19.09200256509247,4.6841558146968385,50,247456.34,2172.32,False,13.44,19.09200256509248,4.6841558146968385,954.6001282546239,22.55006600000001,24.456327552088855,13.540630230793992,5.410794860683873,0.14057747361460265,104.92567502107471,104.92567502107471,245284.02,2172.32,247456.34,22.64,11.3,57908568.1
sas,20,,,Qwen_Qwen3.5-9B_sas_k20.jsonl,50,0,17,34.0,34.0,13.26384559620625,21.948042096094678,5.0316155047855995,50,313518.36,2499.8,False,13.26384559620625,21.94804209609468,5.0316155047855995,1097.402104804734,25.934008160000005,28.161865242592583,16.562611433670483,5.2084630349281005,0.17696762749609146,120.98969907250256,120.98969907250256,311018.56,2499.8,313518.36,27.32,13.44,68393992.28
sas,30,,,Qwen_Qwen3.5-9B_sas_k30.jsonl,50,0,18,36.0,36.0,13.44,29.963375777539053,9.85387068651801,50,457810.44,3604.98,False,13.44,29.963375777539053,9.85387068651801,1498.1687888769527,35.41195698,38.47630738187715,23.601910215728108,6.126253502286454,0.23521205952449317,165.35646565243601,165.35646565243601,454205.46,3604.98,457810.44,37.76,18.12,102021917.33
sas,50,,,Qwen_Qwen3.5-9B_sas_k50.jsonl,50,0,18,36.0,36.0,13.44,45.290468499545476,26.008095476000975,50,740490.4,6356.88,False,13.44,45.29046849954548,26.008095476000975,2264.5234249772743,53.52140836000002,58.14469117495221,38.39122406765391,6.525275365801147,0.37396906609041736,249.75605649776756,249.75605649776756,734133.52,6356.88,740490.4,57.52,27.24,193545522.5
